STATION,YEAR,MONTH,PRECIPITATION
BOX,1935,NOV,228.0
BOX,1935,OCT,0.0
BOX,1935,SEP,216.0
BOX,1936,APR,0.0
BOX,1936,AUG,281.0
BOX,1936,DEC,138.0
BOX,1936,FEB,155.0
BOX,1936,JAN,65.0
BOX,1936,JUL,301.0
BOX,1936,JUN,28.0
BOX,1936,MAR,75.0
BOX,1936,MAY,0.0
BOX,1936,NOV,87.0
BOX,1936,OCT,21.0
BOX,1936,SEP,124.0
BOX,1937,APR,0.0
BOX,1937,AUG,195.0
BOX,1937,DEC,143.0
BOX,1937,FEB,179.0
BOX,1937,JAN,174.0
BOX,1937,JUL,259.0
BOX,1937,JUN,18.0
BOX,1937,MAR,74.0
BOX,1937,MAY,20.0
BOX,1937,NOV,0.0
BOX,1937,OCT,16.0
BOX,1937,SEP,188.0
BOX,1938,APR,0.0
BOX,1938,AUG,271.0
BOX,1938,DEC,52.0
BOX,1938,FEB,108.0
BOX,1938,JAN,68.0
BOX,1938,JUL,222.0
BOX,1938,JUN,231.0
BOX,1938,MAR,79.0
BOX,1938,MAY,0.0
BOX,1938,NOV,23.0
BOX,1938,OCT,0.0
BOX,1938,SEP,59.0
BOX,1939,APR,63.0
BOX,1939,AUG,302.0
BOX,1939,DEC,65.0
BOX,1939,FEB,113.0
BOX,1939,JAN,66.0
BOX,1939,JUL,287.0
BOX,1939,JUN,0.0
BOX,1939,MAR,45.0
BOX,1939,MAY,0.0
BOX,1939,NOV,115.0
BOX,1939,OCT,74.0
BOX,1939,SEP,158.0
BOX,1940,APR,12.0
BOX,1940,AUG,132.0
BOX,1940,DEC,249.0
BOX,1940,FEB,203.0
BOX,1940,JAN,15.0
BOX,1940,JUL,218.0
BOX,1940,JUN,238.0
BOX,1940,MAR,0.0
BOX,1940,MAY,12.0
BOX,1940,NOV,107.0
BOX,1940,OCT,56.0
BOX,1940,SEP,440.0
BOX,1941,APR,135.0
BOX,1941,AUG,242.0
BOX,1941,DEC,198.0
BOX,1941,FEB,137.0
BOX,1941,JAN,120.0
BOX,1941,JUL,241.0
BOX,1941,JUN,0.0
BOX,1941,MAR,101.0
BOX,1941,MAY,17.0
BOX,1941,NOV,12.0
BOX,1941,OCT,57.0
BOX,1941,SEP,326.0
BOX,1942,APR,84.0
BOX,1942,AUG,200.0
BOX,1942,DEC,20.0
BOX,1942,FEB,112.0
BOX,1942,JAN,87.0
BOX,1942,JUL,196.0
BOX,1942,JUN,49.17171717171717
BOX,1942,MAR,18.0
BOX,1942,MAY,18.649484536082475
BOX,1942,NOV,0.0
BOX,1942,OCT,92.0
BOX,1942,SEP,194.0
BOX,1943,APR,0.0
BOX,1943,AUG,403.0
BOX,1943,DEC,73.0
BOX,1943,FEB,2.0
BOX,1943,JAN,138.0
BOX,1943,JUL,295.0
BOX,1943,JUN,4.0
BOX,1943,MAR,101.0
BOX,1943,MAY,0.0
BOX,1943,NOV,0.0
BOX,1943,OCT,79.0
BOX,1943,SEP,167.0
BOX,1944,APR,22.0
BOX,1944,AUG,271.0
BOX,1944,DEC,156.0
BOX,1944,FEB,156.0
BOX,1944,JAN,67.0
BOX,1944,JUL,280.0
BOX,1944,JUN,11.0
BOX,1944,MAR,172.0
BOX,1944,MAY,0.0
BOX,1944,NOV,261.0
BOX,1944,OCT,150.0
BOX,1944,SEP,126.0
BOX,1945,APR,24.0
BOX,1945,AUG,457.0
BOX,1945,DEC,65.0
BOX,1945,FEB,20.0
BOX,1945,JAN,65.0
BOX,1945,JUL,353.0
BOX,1945,JUN,0.0
BOX,1945,MAR,58.0
BOX,1945,MAY,0.0
BOX,1945,NOV,78.14
BOX,1945,OCT,169.0
BOX,1945,SEP,60.0
BOX,1946,APR,23.0
BOX,1946,AUG,503.0
BOX,1946,DEC,38.0
BOX,1946,FEB,7.0
BOX,1946,JAN,325.0
BOX,1946,JUL,270.0
BOX,1946,JUN,0.0
BOX,1946,MAR,34.0
BOX,1946,MAY,0.0
BOX,1946,NOV,152.0
BOX,1946,OCT,46.0
BOX,1946,SEP,376.0
BOX,1947,APR,0.0
BOX,1947,AUG,293.0
BOX,1947,DEC,110.0
BOX,1947,FEB,7.0
BOX,1947,JAN,23.0
BOX,1947,JUL,198.0
BOX,1947,JUN,26.0
BOX,1947,MAR,37.0
BOX,1947,MAY,15.0
BOX,1947,NOV,95.0
BOX,1947,OCT,25.0
BOX,1947,SEP,164.0
BOX,1948,APR,0.0
BOX,1948,AUG,51.0
BOX,1948,DEC,135.0
BOX,1948,FEB,248.0
BOX,1948,JAN,0.0
BOX,1948,JUL,347.0
BOX,1948,JUN,10.0
BOX,1948,MAR,29.0
BOX,1948,MAY,0.0
BOX,1948,NOV,0.0
BOX,1948,OCT,81.0
BOX,1948,SEP,218.0
BOX,1949,APR,27.0
BOX,1949,AUG,600.0
BOX,1949,DEC,165.0
BOX,1949,FEB,67.0
BOX,1949,JAN,244.0
BOX,1949,JUL,352.0
BOX,1949,JUN,5.0
BOX,1949,MAR,32.0
BOX,1949,MAY,0.0
BOX,1949,NOV,0.0
BOX,1949,OCT,94.0
BOX,1949,SEP,237.0
BOX,1950,APR,0.0
BOX,1950,AUG,147.0
BOX,1950,DEC,0.0
BOX,1950,FEB,153.0
BOX,1950,JAN,47.0
BOX,1950,JUL,692.0
BOX,1950,JUN,51.0
BOX,1950,MAR,27.0
BOX,1950,MAY,0.0
BOX,1950,NOV,0.0
BOX,1950,OCT,0.0
BOX,1950,SEP,19.0
BOX,1951,APR,290.0
BOX,1951,AUG,409.0
BOX,1951,DEC,167.0
BOX,1951,FEB,39.0
BOX,1951,JAN,217.0
BOX,1951,JUL,253.0
BOX,1951,JUN,0.0
BOX,1951,MAR,33.0
BOX,1951,MAY,0.0
BOX,1951,NOV,121.0
BOX,1951,OCT,218.0
BOX,1951,SEP,45.0
BOX,1952,APR,141.0
BOX,1952,AUG,222.0
BOX,1952,DEC,23.0
BOX,1952,FEB,6.0
BOX,1952,JAN,60.0
BOX,1952,JUL,168.0
BOX,1952,JUN,65.0
BOX,1952,MAR,205.0
BOX,1952,MAY,0.0
BOX,1952,NOV,220.0
BOX,1952,OCT,0.0
BOX,1952,SEP,105.0
BOX,1953,APR,35.0
BOX,1953,AUG,87.0
BOX,1953,DEC,11.0
BOX,1953,FEB,149.0
BOX,1953,JAN,102.52
BOX,1953,JUL,368.0
BOX,1953,JUN,31.0
BOX,1953,MAR,56.0
BOX,1953,MAY,17.0
BOX,1953,NOV,15.0
BOX,1953,OCT,0.0
BOX,1953,SEP,0.0
BOX,1954,APR,0.0
BOX,1954,AUG,351.0
BOX,1954,DEC,16.0
BOX,1954,FEB,45.0
BOX,1954,JAN,96.0
BOX,1954,JUL,417.0
BOX,1954,JUN,52.0
BOX,1954,MAR,154.0
BOX,1954,MAY,39.0
BOX,1954,NOV,0.0
BOX,1954,OCT,35.0
BOX,1954,SEP,132.0
BOX,1955,APR,36.57425742574257
BOX,1955,AUG,769.0
BOX,1955,DEC,26.0
BOX,1955,FEB,39.0
BOX,1955,JAN,189.0
BOX,1955,JUL,529.0
BOX,1955,JUN,49.17171717171717
BOX,1955,MAR,79.57425742574257
BOX,1955,MAY,18.649484536082475
BOX,1955,NOV,0.0
BOX,1955,OCT,56.0
BOX,1955,SEP,15.0
BOX,1956,APR,31.0
BOX,1956,AUG,103.0
BOX,1956,DEC,46.0
BOX,1956,FEB,34.0
BOX,1956,JAN,202.0
BOX,1956,JUL,225.0
BOX,1956,JUN,15.0
BOX,1956,MAR,0.0
BOX,1956,MAY,0.0
BOX,1956,NOV,78.14
BOX,1956,OCT,45.0
BOX,1956,SEP,13.0
BOX,1957,APR,27.0
BOX,1957,AUG,401.0
BOX,1957,DEC,50.0
BOX,1957,FEB,105.0
BOX,1957,JAN,150.0
BOX,1957,JUL,264.0
BOX,1957,JUN,38.0
BOX,1957,MAR,80.0
BOX,1957,MAY,18.649484536082475
BOX,1957,NOV,40.0
BOX,1957,OCT,196.0
BOX,1957,SEP,0.0
BOX,1958,APR,88.0
BOX,1958,AUG,453.0
BOX,1958,DEC,0.0
BOX,1958,FEB,145.0
BOX,1958,JAN,0.0
BOX,1958,JUL,493.0
BOX,1958,JUN,17.0
BOX,1958,MAR,294.0
BOX,1958,MAY,18.649484536082475
BOX,1958,NOV,161.0
BOX,1958,OCT,38.0
BOX,1958,SEP,84.0
BOX,1959,APR,18.0
BOX,1959,AUG,494.0
BOX,1959,DEC,188.0
BOX,1959,FEB,94.0
BOX,1959,JAN,102.52
BOX,1959,JUL,403.0
BOX,1959,JUN,34.0
BOX,1959,MAR,0.0
BOX,1959,MAY,0.0
BOX,1959,NOV,63.0
BOX,1959,OCT,144.0
BOX,1959,SEP,12.0
BOX,1960,APR,0.0
BOX,1960,AUG,219.0
BOX,1960,DEC,120.0
BOX,1960,FEB,73.0
BOX,1960,JAN,265.0
BOX,1960,JUL,234.0
BOX,1960,JUN,19.0
BOX,1960,MAR,28.0
BOX,1960,MAY,0.0
BOX,1960,NOV,10.0
BOX,1960,OCT,149.0
BOX,1960,SEP,95.0
BOX,1961,APR,0.0
BOX,1961,AUG,544.0
BOX,1961,DEC,186.0
BOX,1961,FEB,14.0
BOX,1961,JAN,91.0
BOX,1961,JUL,186.0
BOX,1961,JUN,87.0
BOX,1961,MAR,30.0
BOX,1961,MAY,0.0
BOX,1961,NOV,29.0
BOX,1961,OCT,292.0
BOX,1961,SEP,233.0
BOX,1962,APR,4.0
BOX,1962,AUG,149.0
BOX,1962,DEC,190.0
BOX,1962,FEB,67.0
BOX,1962,JAN,175.0
BOX,1962,JUL,220.0
BOX,1962,JUN,35.0
BOX,1962,MAR,73.0
BOX,1962,MAY,0.0
BOX,1962,NOV,28.0
BOX,1962,OCT,8.0
BOX,1962,SEP,181.0
BOX,1963,APR,54.0
BOX,1963,AUG,604.0
BOX,1963,DEC,92.0
BOX,1963,FEB,72.0
BOX,1963,JAN,64.0
BOX,1963,JUL,273.0
BOX,1963,JUN,0.0
BOX,1963,MAR,55.0
BOX,1963,MAY,3.0
BOX,1963,NOV,309.0
BOX,1963,OCT,62.0
BOX,1963,SEP,110.0
BOX,1964,APR,55.0
BOX,1964,AUG,398.0
BOX,1964,DEC,40.0
BOX,1964,FEB,15.0
BOX,1964,JAN,2.0
BOX,1964,JUL,395.0
BOX,1964,JUN,33.0
BOX,1964,MAR,105.0
BOX,1964,MAY,4.0
BOX,1964,NOV,95.0
BOX,1964,OCT,79.0
BOX,1964,SEP,459.0
BOX,1965,APR,51.0
BOX,1965,AUG,333.0
BOX,1965,DEC,545.0
BOX,1965,FEB,103.0
BOX,1965,JAN,97.0
BOX,1965,JUL,296.0
BOX,1965,JUN,24.0
BOX,1965,MAR,21.0
BOX,1965,MAY,31.0
BOX,1965,NOV,82.0
BOX,1965,OCT,1.0
BOX,1965,SEP,121.0
BOX,1966,APR,46.0
BOX,1966,AUG,223.0
BOX,1966,DEC,26.0
BOX,1966,FEB,204.0
BOX,1966,JAN,239.0
BOX,1966,JUL,275.0
BOX,1966,JUN,41.0
BOX,1966,MAR,11.0
BOX,1966,MAY,6.0
BOX,1966,NOV,65.0
BOX,1966,OCT,31.0
BOX,1966,SEP,395.0
BOX,1967,APR,55.0
BOX,1967,AUG,295.0
BOX,1967,DEC,489.0
BOX,1967,FEB,22.0
BOX,1967,JAN,5.0
BOX,1967,JUL,320.0
BOX,1967,JUN,58.0
BOX,1967,MAR,57.0
BOX,1967,MAY,27.0
BOX,1967,NOV,168.0
BOX,1967,OCT,121.0
BOX,1967,SEP,231.0
BOX,1968,APR,23.0
BOX,1968,AUG,249.0
BOX,1968,DEC,96.0
BOX,1968,FEB,115.0
BOX,1968,JAN,60.0
BOX,1968,JUL,470.0
BOX,1968,JUN,0.0
BOX,1968,MAR,145.0
BOX,1968,MAY,2.0
BOX,1968,NOV,139.0
BOX,1968,OCT,11.0
BOX,1968,SEP,11.0
BOX,1969,APR,2.0
BOX,1969,AUG,377.0
BOX,1969,DEC,71.0
BOX,1969,FEB,101.0
BOX,1969,JAN,48.0
BOX,1969,JUL,503.0
BOX,1969,JUN,2.0
BOX,1969,MAR,44.0
BOX,1969,MAY,25.0
BOX,1969,NOV,82.0
BOX,1969,OCT,3.0
BOX,1969,SEP,86.0
BOX,1970,APR,19.0
BOX,1970,AUG,435.0
BOX,1970,DEC,55.0
BOX,1970,FEB,49.0
BOX,1970,JAN,0.0
BOX,1970,JUL,429.0
BOX,1970,JUN,79.0
BOX,1970,MAR,173.0
BOX,1970,MAY,2.0
BOX,1970,NOV,0.0
BOX,1970,OCT,44.0
BOX,1970,SEP,229.0
BOX,1971,APR,61.0
BOX,1971,AUG,347.0
BOX,1971,DEC,329.0
BOX,1971,FEB,122.0
BOX,1971,JAN,0.0
BOX,1971,JUL,295.0
BOX,1971,JUN,15.0
BOX,1971,MAR,1.0
BOX,1971,MAY,3.0
BOX,1971,NOV,110.0
BOX,1971,OCT,255.0
BOX,1971,SEP,264.0
BOX,1972,APR,0.0
BOX,1972,AUG,229.0
BOX,1972,DEC,73.0
BOX,1972,FEB,0.0
BOX,1972,JAN,0.0
BOX,1972,JUL,243.0
BOX,1972,JUN,152.0
BOX,1972,MAR,6.0
BOX,1972,MAY,22.0
BOX,1972,NOV,136.0
BOX,1972,OCT,395.0
BOX,1972,SEP,79.0
BOX,1973,APR,2.0
BOX,1973,AUG,79.0
BOX,1973,DEC,0.0
BOX,1973,FEB,115.0
BOX,1973,JAN,72.0
BOX,1973,JUL,305.0
BOX,1973,JUN,62.0
BOX,1973,MAR,268.0
BOX,1973,MAY,0.0
BOX,1973,NOV,53.0
BOX,1973,OCT,0.0
BOX,1973,SEP,12.0
BOX,1974,APR,0.0
BOX,1974,AUG,168.0
BOX,1974,DEC,40.0
BOX,1974,FEB,0.0
BOX,1974,JAN,175.0
BOX,1974,JUL,1062.0
BOX,1974,JUN,3.0
BOX,1974,MAR,63.0
BOX,1974,MAY,3.0
BOX,1974,NOV,34.0
BOX,1974,OCT,258.0
BOX,1974,SEP,122.0
BOX,1975,APR,79.0
BOX,1975,AUG,284.0
BOX,1975,DEC,112.0
BOX,1975,FEB,16.0
BOX,1975,JAN,73.0
BOX,1975,JUL,383.0
BOX,1975,JUN,0.0
BOX,1975,MAR,152.0
BOX,1975,MAY,0.0
BOX,1975,NOV,73.0
BOX,1975,OCT,0.0
BOX,1975,SEP,167.0
BOX,1976,APR,130.0
BOX,1976,AUG,101.0
BOX,1976,DEC,35.0
BOX,1976,FEB,77.0
BOX,1976,JAN,10.0
BOX,1976,JUL,19.0
BOX,1976,JUN,19.0
BOX,1976,MAR,33.0
BOX,1976,MAY,26.0
BOX,1976,NOV,66.0
BOX,1976,OCT,67.0
BOX,1976,SEP,230.0
BOX,1977,APR,41.0
BOX,1977,AUG,174.0
BOX,1977,DEC,120.0
BOX,1977,FEB,39.0
BOX,1977,JAN,290.0
BOX,1977,JUL,193.0
BOX,1977,JUN,88.0
BOX,1977,MAR,96.0
BOX,1977,MAY,14.0
BOX,1977,NOV,35.0
BOX,1977,OCT,290.0
BOX,1977,SEP,275.0
BOX,1978,APR,30.0
BOX,1978,AUG,260.0
BOX,1978,DEC,399.0
BOX,1978,FEB,205.0
BOX,1978,JAN,290.0
BOX,1978,JUL,310.0
BOX,1978,JUN,5.0
BOX,1978,MAR,135.0
BOX,1978,MAY,50.0
BOX,1978,NOV,225.0
BOX,1978,OCT,355.0
BOX,1978,SEP,120.0
BOX,1979,APR,0.0
BOX,1979,AUG,407.0
BOX,1979,DEC,0.0
BOX,1979,FEB,40.0
BOX,1979,JAN,305.0
BOX,1979,JUL,160.0
BOX,1979,JUN,98.0
BOX,1979,MAR,30.0
BOX,1979,MAY,122.0
BOX,1979,NOV,22.0
BOX,1979,OCT,22.0
BOX,1979,SEP,28.0
BOX,1980,APR,17.0
BOX,1980,AUG,312.0
BOX,1980,DEC,29.0
BOX,1980,FEB,247.0
BOX,1980,JAN,72.0
BOX,1980,JUL,281.0
BOX,1980,JUN,3.0
BOX,1980,MAR,154.0
BOX,1980,MAY,0.0
BOX,1980,NOV,0.0
BOX,1980,OCT,9.0
BOX,1980,SEP,225.0
BOX,1981,APR,53.0
BOX,1981,AUG,53.0
BOX,1981,DEC,0.0
BOX,1981,FEB,168.0
BOX,1981,JAN,250.0
BOX,1981,JUL,727.0
BOX,1981,JUN,144.0
BOX,1981,MAR,151.0
BOX,1981,MAY,15.0
BOX,1981,NOV,92.0
BOX,1981,OCT,180.0
BOX,1981,SEP,153.0
BOX,1982,APR,2.0
BOX,1982,AUG,337.0
BOX,1982,DEC,280.0
BOX,1982,FEB,67.0
BOX,1982,JAN,136.0
BOX,1982,JUL,358.0
BOX,1982,JUN,9.0
BOX,1982,MAR,124.0
BOX,1982,MAY,45.0
BOX,1982,NOV,75.0
BOX,1982,OCT,0.0
BOX,1982,SEP,295.0
BOX,1983,APR,93.0
BOX,1983,AUG,369.0
BOX,1983,DEC,59.0
BOX,1983,FEB,144.0
BOX,1983,JAN,283.0
BOX,1983,JUL,249.0
BOX,1983,JUN,0.0
BOX,1983,MAR,223.0
BOX,1983,MAY,21.0
BOX,1983,NOV,151.0
BOX,1983,OCT,469.0
BOX,1983,SEP,578.0
BOX,1984,APR,102.0
BOX,1984,AUG,732.0
BOX,1984,DEC,417.0
BOX,1984,FEB,0.0
BOX,1984,JAN,157.0
BOX,1984,JUL,858.0
BOX,1984,JUN,155.0
BOX,1984,MAR,0.0
BOX,1984,MAY,23.0
BOX,1984,NOV,62.0
BOX,1984,OCT,148.0
BOX,1984,SEP,362.0
BOX,1985,APR,71.0
BOX,1985,AUG,250.0
BOX,1985,DEC,15.0
BOX,1985,FEB,135.0
BOX,1985,JAN,270.0
BOX,1985,JUL,377.0
BOX,1985,JUN,41.0
BOX,1985,MAR,33.0
BOX,1985,MAY,10.0
BOX,1985,NOV,120.0
BOX,1985,OCT,301.0
BOX,1985,SEP,201.0
BOX,1986,APR,1.0
BOX,1986,AUG,554.0
BOX,1986,DEC,172.0
BOX,1986,FEB,207.0
BOX,1986,JAN,11.0
BOX,1986,JUL,205.0
BOX,1986,JUN,89.0
BOX,1986,MAR,68.0
BOX,1986,MAY,58.0
BOX,1986,NOV,25.0
BOX,1986,OCT,67.0
BOX,1986,SEP,32.0
BOX,1987,APR,120.0
BOX,1987,AUG,545.0
BOX,1987,DEC,279.0
BOX,1987,FEB,199.0
BOX,1987,JAN,71.0
BOX,1987,JUL,243.0
BOX,1987,JUN,25.0
BOX,1987,MAR,45.0
BOX,1987,MAY,155.0
BOX,1987,NOV,65.0
BOX,1987,OCT,92.0
BOX,1987,SEP,201.0
BOX,1988,APR,153.0
BOX,1988,AUG,299.0
BOX,1988,DEC,52.0
BOX,1988,FEB,36.0
BOX,1988,JAN,123.0
BOX,1988,JUL,834.0
BOX,1988,JUN,76.0
BOX,1988,MAR,18.0
BOX,1988,MAY,0.0
BOX,1988,NOV,47.0
BOX,1988,OCT,380.0
BOX,1988,SEP,0.0
BOX,1989,APR,0.0
BOX,1989,AUG,147.0
BOX,1989,DEC,70.0
BOX,1989,FEB,62.0
BOX,1989,JAN,140.0
BOX,1989,JUL,190.0
BOX,1989,JUN,17.0
BOX,1989,MAR,117.0
BOX,1989,MAY,8.0
BOX,1989,NOV,0.0
BOX,1989,OCT,267.0
BOX,1989,SEP,55.0
BOX,1990,APR,19.0
BOX,1990,AUG,298.0
BOX,1990,DEC,149.0
BOX,1990,FEB,122.0
BOX,1990,JAN,99.0
BOX,1990,JUL,1088.0
BOX,1990,JUN,32.0
BOX,1990,MAR,51.0
BOX,1990,MAY,7.0
BOX,1990,NOV,51.0
BOX,1990,OCT,12.0
BOX,1990,SEP,151.0
BOX,1991,APR,0.0
BOX,1991,AUG,237.0
BOX,1991,DEC,228.0
BOX,1991,FEB,211.0
BOX,1991,JAN,112.0
BOX,1991,JUL,183.0
BOX,1991,JUN,43.0
BOX,1991,MAR,191.0
BOX,1991,MAY,3.0
BOX,1991,NOV,110.0
BOX,1991,OCT,25.0
BOX,1991,SEP,187.0
BOX,1992,APR,32.0
BOX,1992,AUG,324.96
BOX,1992,DEC,115.83168316831683
BOX,1992,FEB,86.0
BOX,1992,JAN,106.0
BOX,1992,JUL,322.0
BOX,1992,JUN,1.0
BOX,1992,MAR,289.0
BOX,1992,MAY,184.0
BOX,1992,NOV,1.0
BOX,1992,OCT,85.04040404040404
BOX,1992,SEP,165.08
BOX,1993,APR,2.0
BOX,1993,AUG,650.0
BOX,1993,DEC,30.0
BOX,1993,FEB,138.0
BOX,1993,JAN,314.0
BOX,1993,JUL,169.0
BOX,1993,JUN,0.0
BOX,1993,MAR,112.0
BOX,1993,MAY,28.0
BOX,1993,NOV,132.0
BOX,1993,OCT,152.0
BOX,1993,SEP,47.0
BOX,1994,APR,10.0
BOX,1994,AUG,138.0
BOX,1994,DEC,327.0
BOX,1994,FEB,104.0
BOX,1994,JAN,33.0
BOX,1994,JUL,73.0
BOX,1994,JUN,58.0
BOX,1994,MAR,193.0
BOX,1994,MAY,23.0
BOX,1994,NOV,249.0
BOX,1994,OCT,78.0
BOX,1994,SEP,287.0
BOX,1995,APR,31.0
BOX,1995,AUG,175.0
BOX,1995,DEC,57.0
BOX,1995,FEB,66.0
BOX,1995,JAN,72.0
BOX,1995,JUL,61.0
BOX,1995,JUN,0.0
BOX,1995,MAR,56.0
BOX,1995,MAY,14.0
BOX,1995,NOV,66.0
BOX,1995,OCT,45.0
BOX,1995,SEP,169.0
BOX,1996,APR,0.0
BOX,1996,AUG,245.0
BOX,1996,DEC,1.0
BOX,1996,FEB,65.0
BOX,1996,JAN,16.0
BOX,1996,JUL,296.0
BOX,1996,JUN,23.0
BOX,1996,MAR,12.0
BOX,1996,MAY,0.0
BOX,1996,NOV,32.0
BOX,1996,OCT,168.0
BOX,1996,SEP,173.0
BOX,1997,APR,17.0
BOX,1997,AUG,400.0
BOX,1997,DEC,292.0
BOX,1997,FEB,96.0
BOX,1997,JAN,121.0
BOX,1997,JUL,128.0
BOX,1997,JUN,0.0
BOX,1997,MAR,1.0
BOX,1997,MAY,39.0
BOX,1997,NOV,67.0
BOX,1997,OCT,32.0
BOX,1997,SEP,195.0
BOX,1998,APR,36.0
BOX,1998,AUG,121.0
BOX,1998,DEC,69.0
BOX,1998,FEB,358.0
BOX,1998,JAN,0.0
BOX,1998,JUL,833.0
BOX,1998,JUN,0.0
BOX,1998,MAR,245.0
BOX,1998,MAY,0.0
BOX,1998,NOV,94.0
BOX,1998,OCT,88.0
BOX,1998,SEP,135.0
BOX,1999,APR,198.0
BOX,1999,AUG,611.0
BOX,1999,DEC,0.0
BOX,1999,FEB,0.0
BOX,1999,JAN,0.0
BOX,1999,JUL,352.0
BOX,1999,JUN,28.0
BOX,1999,MAR,0.0
BOX,1999,MAY,0.0
BOX,1999,NOV,0.0
BOX,1999,OCT,0.0
BOX,1999,SEP,138.0
BOX,2000,APR,0.0
BOX,2000,AUG,324.96
BOX,2000,DEC,6.0
BOX,2000,FEB,17.0
BOX,2000,JAN,0.0
BOX,2000,JUL,343.64356435643566
BOX,2000,JUN,49.17171717171717
BOX,2000,MAR,80.0
BOX,2000,MAY,0.0
BOX,2000,NOV,154.0
BOX,2000,OCT,85.04040404040404
BOX,2000,SEP,165.08
BOX,2001,APR,154.0
BOX,2001,AUG,181.0
BOX,2001,DEC,33.0
BOX,2001,FEB,39.0
BOX,2001,JAN,121.0
BOX,2001,JUL,190.0
BOX,2001,JUN,94.0
BOX,2001,MAR,121.0
BOX,2001,MAY,66.0
BOX,2001,NOV,33.0
BOX,2001,OCT,105.0
BOX,2001,SEP,66.0
BOX,2002,APR,0.0
BOX,2002,AUG,429.0
BOX,2002,DEC,39.0
BOX,2002,FEB,0.0
BOX,2002,JAN,22.0
BOX,2002,JUL,226.0
BOX,2002,JUN,209.0
BOX,2002,MAR,0.0
BOX,2002,MAY,0.0
BOX,2002,NOV,61.0
BOX,2002,OCT,5.0
BOX,2002,SEP,0.0
BOX,2003,APR,0.0
BOX,2003,AUG,337.0
BOX,2003,DEC,38.0
BOX,2003,FEB,152.0
BOX,2003,JAN,0.0
BOX,2003,JUL,471.0
BOX,2003,JUN,17.0
BOX,2003,MAR,21.0
BOX,2003,MAY,152.0
BOX,2003,NOV,117.0
BOX,2003,OCT,79.0
BOX,2003,SEP,89.0
BOX,2004,APR,86.0
BOX,2004,AUG,127.0
BOX,2004,DEC,68.0
BOX,2004,FEB,107.0
BOX,2004,JAN,83.0
BOX,2004,JUL,430.0
BOX,2004,JUN,14.0
BOX,2004,MAR,100.0
BOX,2004,MAY,0.0
BOX,2004,NOV,38.0
BOX,2004,OCT,110.0
BOX,2004,SEP,41.0
BOX,2005,APR,13.0
BOX,2005,AUG,496.0
BOX,2005,DEC,4.0
BOX,2005,FEB,92.0
BOX,2005,JAN,119.0
BOX,2005,JUL,345.0
BOX,2005,JUN,3.0
BOX,2005,MAR,36.0
BOX,2005,MAY,50.0
BOX,2005,NOV,0.0
BOX,2005,OCT,40.0
BOX,2005,SEP,20.0
BOX,2006,APR,7.0
BOX,2006,AUG,229.0
BOX,2006,DEC,58.0
BOX,2006,FEB,4.0
BOX,2006,JAN,0.0
BOX,2006,JUL,486.0
BOX,2006,JUN,68.0
BOX,2006,MAR,77.0
BOX,2006,MAY,0.0
BOX,2006,NOV,0.0
BOX,2006,OCT,41.0
BOX,2006,SEP,381.0
BOX,2007,APR,57.0
BOX,2007,AUG,331.0
BOX,2007,DEC,67.0
BOX,2007,FEB,2.0
BOX,2007,JAN,106.0
BOX,2007,JUL,482.0
BOX,2007,JUN,44.0
BOX,2007,MAR,46.0
BOX,2007,MAY,3.0
BOX,2007,NOV,143.0
BOX,2007,OCT,10.0
BOX,2007,SEP,166.0
BOX,2008,APR,0.0
BOX,2008,AUG,498.0
BOX,2008,DEC,78.0
BOX,2008,FEB,108.0
BOX,2008,JAN,13.0
BOX,2008,JUL,663.0
BOX,2008,JUN,161.0
BOX,2008,MAR,35.0
BOX,2008,MAY,37.0
BOX,2008,NOV,59.0
BOX,2008,OCT,0.0
BOX,2008,SEP,97.0
BOX,2009,APR,14.0
BOX,2009,AUG,108.0
BOX,2009,DEC,50.0
BOX,2009,FEB,77.0
BOX,2009,JAN,48.0
BOX,2009,JUL,328.0
BOX,2009,JUN,26.0
BOX,2009,MAR,11.0
BOX,2009,MAY,84.0
BOX,2009,NOV,15.0
BOX,2009,OCT,4.0
BOX,2009,SEP,55.0
BOX,2010,APR,50.0
BOX,2010,AUG,337.0
BOX,2010,DEC,62.0
BOX,2010,FEB,169.0
BOX,2010,JAN,344.0
BOX,2010,JUL,476.0
BOX,2010,JUN,0.0
BOX,2010,MAR,52.0
BOX,2010,MAY,0.0
BOX,2010,NOV,0.0
BOX,2010,OCT,53.0
BOX,2010,SEP,90.0
BOX,2011,APR,0.0
BOX,2011,AUG,297.0
BOX,2011,DEC,283.0
BOX,2011,FEB,47.0
BOX,2011,JAN,12.0
BOX,2011,JUL,342.0
BOX,2011,JUN,0.0
BOX,2011,MAR,52.0
BOX,2011,MAY,0.0
BOX,2011,NOV,122.0
BOX,2011,OCT,11.0
BOX,2011,SEP,340.0
BOX,2012,APR,43.0
BOX,2012,AUG,168.0
BOX,2012,DEC,143.0
BOX,2012,FEB,50.0
BOX,2012,JAN,12.0
BOX,2012,JUL,378.0
BOX,2012,JUN,79.0
BOX,2012,MAR,41.0
BOX,2012,MAY,0.0
BOX,2012,NOV,29.0
BOX,2012,OCT,0.0
BOX,2012,SEP,462.0
BOX,2013,APR,0.0
BOX,2013,AUG,382.0
BOX,2013,DEC,90.0
BOX,2013,FEB,130.0
BOX,2013,JAN,46.0
BOX,2013,JUL,361.0
